id,tweet,sent_score
1.17100369440351E+018,the package you have been using has been terminated with effect from the june the package which has URL,0
1.17099799848829E+018,hi to provide you the most accurate details kindly dm us your connection number,1
1.17093470698207E+018,kindly check the dm we have replied,1
1.17092573699322E+018,hi we kindly request you to dm us the connection number to check on the same,1
1.17073321192583E+018,hi jwp if you have any issue with regards to coverage kindly let us know if your experiencing URL,1
1.17059409158917E+018,hi well note all our susbcribers nor sooner,0
1.17056505869231E+018,hi activate the dialog television cinema bonanza channel pack to watch movie channels to enjoy URL,1
1.17056364357615E+018,we are working on the complaint we will get back to you as soon as,-1
1.1705384856374E+018,hi are you referring to mobile broadband if so kindly dm us your relevant connection details,1
1.17053803355019E+018,hi there thank you so much for your suggestion EMO_POS,1
1.17037859795098E+018,the same URL,0
1.17037859695281E+018,hi pasan kindly note that the package is not available for new activations and also the new URL,1
1.17037010884334E+018,note we have provided with unlimited talk time for dialog connections and also extra minutes URL,0
1.17032898474534E+018,hi kindly note that there are several unlimited voice and unlimited sms packages included in this URL,1
1.17031771578294E+018,hi madushan please note that currently we do not provide with unlimited plans yet but you may go URL,0
1.17024230494435E+018,please share your connection number and contact details with us,0
1.17023002763355E+018,your complain has escalate to relevant division reference,1
1.17022594370683E+018,hi well check the same and revert,0
1.17022289166701E+018,below URL,0
1.17022289059319E+018,hi if you have any concerns regarding the same we kindly request that you to dm us the exact concern URL,1
1.17021423005169E+018,are no restrictions being imposed from dialog side however twitter message sending to users URL,0
1.17019801947365E+018,hi parthiban apologies for any inconvenience caused and kindly let us know if you are still URL,1
1.17019314536105E+018,hi are you a pre paid or a post paid user,0
1.17016888349762E+018,hi jennive kindly note that we telecast ads only between advertisement breaks however thanks for your URL,1
1.1700140550854E+018,to ourlions on their victory against new zealand in their t20 during the new zealand tour URL,1
1.16996241478119E+018,hi asanka appreciate if you could let us know your concern via dm for better,1
1.16994618641506E+018,appreciate if you could let us know which type of promotional messages you receive to better assist you regarding the same,1
1.16994382770201E+018,hi kindly note that you can block promotional messages that you receive from dialog by using the below URL,1
1.16990193151645E+018,hi kindly share your connection number and the nic number via dm to check and assist you on the same,1
1.16988561893286E+018,,0
1.16987195225047E+018,contact number update complaint lodge URL,-1
1.16986962606846E+018,hi vishwa we would like to know whether you have experienced any inconvenience at any retailer point URL,1
1.16986509481924E+018,hi themiya account URL,0
1.16983945883899E+018,hi akhila kindly note that the our team has already contact you via call please note that the URL,1
1.16980940576179E+018,hi kindly elaborate more on your concern for better assistance,1
1.16960035623556E+018,hi nuwan kindly note that the rental will be rs.1377 with tax,1
1.16958742444119E+018,hi this will be on sony ten sd hd,0
1.16957891963856E+018,hi jehan we understand but unfortunately we are unable to proceed with the same,-1
1.16954780742815E+018,kindly note that natgeo hd channel has been replaced with the sony six hd with the current mentioned price,1
1.16954335762375E+018,the action of the prestigious porsche european open live on dialog television dsport channel no URL,1
1.16953884475828E+018,kindly note that the link is been mentioned with the current prices,1
1.16953682766724E+018,please be informed that in order to check on the channel prices please refer the below link URL,0
1.16953642228357E+018,,0
1.16953292546295E+018,kindly let us know the package that you are referring to,1
1.16953068416944E+018,hi chandima please note that we regret to inform you that nat geo people channel will cease URL,0
1.16950497965843E+018,hi salman kindly let us know more on your concern to assist you,1
1.16949118367823E+018,we will check with the relevant and get back to you,1
1.16948665660655E+018,hi connection number nic number dm,0
1.16948328038055E+018,could you please dm us the token number or the connection number or the time you visited the outlet,0
1.16944434841877E+018,hi lakshitha kindly dm us the connection holders name and the nic number in order to assist you on the same,1
1.16928232323126E+018,order to activate an addon a sufficient payment has to be made,0
1.16928232188486E+018,hi please note that the credit limit for the above connection number is rs as stated above URL,0
1.16927056286E+018,connection after the months bill note that that the same is shown as an unbilled URL,0
1.16927056183239E+018,hi kindly note that your last bill for the above connection number has been generated on the URL,1
1.1691936579222E+018,hi bruce kindly share your connection number and nic number with us to assist you on the same,1
1.1691769661819E+018,hi dilanka could you please dm us your contact number to assist you further,0
1.16915757596067E+018,you can contact the tenaga through supportUSER_MENTION the relevant will check and get back to URL,1
1.16914336727772E+018,hi dilanka in regard to complaints please contact tenaga contact numbers and hot line,1
1.16881868636441E+018,hi cm please dm your connection number location details and reachable contact number to check on the same,0
1.16874602412866E+018,hi yes kindly note that this is stand a chance to win offer and it is valid only till september,1
1.16873494762197E+018,hi saiyaf appreciate if you could dm us the requested details earlier to assist you further on the same,0
1.168717504514E+018,thank you for sharing the respective details EMO_POS,0
1.16856204298446E+018,hi kasib extreme apologies for the inconvenience caused please inbox us with the relevant URL,1
1.1685250707106E+018,hi kindly provide us with the second connection number and nic to check and assist you on the same,1
1.16850964870769E+018,apologies for the inconvenience,0
1.16850447851083E+018,hi docaayya apologies since the last years tier has expired we are unable to view the,-1
1.16850388916495E+018,to for dialog mobile users foc for nondialog users will charge depends on operator,0
1.16850388804094E+018,hi lakshan please note that you are able to activate all channels for a week which will be rs.500 URL,1
1.16850053680454E+018,kindly note that the current years loyalty tagging is based on the last years tier points and the tire URL,1
1.16849436984812E+018,hi kindly dm us your connection number for assistance on the same,1
1.16848980580764E+018,latest samsung galaxy note could be yours when you pay or topup any of your dialog URL,1
1.16844329545596E+018,hi idd is defualt active in yourt line please dm us your conenction number,-1
1.16844036794505E+018,we are really sorry for the inconvenience caused we do understand the same we shall forward the URL,-1
1.16842441763604E+018,hi please refer below link URL for our idd standard rates persecond and per URL,0
1.16840954840062E+018,update,0
1.16839746549572E+018,hi praveen we are really sorry for the inconvenience which has been caused you.hence please be URL,-1
1.1683947141414E+018,hi mohamed we are really sorry for the inconvenience caused appreciate if you could let us know the URL,-1
1.16838061774418E+018,we have lodged a complaint under the reference number kindly allow us some more URL,1
1.16836896997739E+018,hi janaka sorry for any inconvenience caused please let us know whether youre referring to URL,-1
1.16836895982719E+018,hi irshad kindly note that we attend to the original post,1
1.16836101012788E+018,hi vishwa mobile broadband URL,0
1.16835824430742E+018,hi are you refering to the connection number which you have dm us days ago,0
1.16817154769098E+018,hi sahan could you please elaborate more on your query please dm your connection number as well,1
1.16816579357988E+018,hi kindly share your connection number and the nic number via dm to check and assist you on the same,1
1.16782206554766E+018,USER_MENTION USER_MENTION and colombo municipal council in partnership for the launch of touch parking card by tenaga car parks pvt ltd,0
1.16780404669203E+018,hi sudaraka thank you for your feedback we will relay the same to the relevant,1
1.16779922148502E+018,hi safra if you have any issue with regards to coverage kindly let us know if your experiencing the URL,1
1.16778403640999E+018,hi yoshitha we are sorry for the inconvenience caused we will be escalating your concern to the technical team,-1
1.16767777181393E+018,USER_MENTION USER_MENTION hi savin sony six hd will be aired on channel,1
1.16766242494373E+018,pls dm us the relevant connection details payment details for us to check and assist you,1
1.16746210252681E+018,hi salyaf appreciate if you could dm your connection number location details and the device details to URL,0
1.16745547892383E+018,hi thilan dm connection URL,0
1.16737402947027E+018,hi akhila URL,0
1.16732984246484E+018,transfer URL,0
1.16729751864581E+018,hi there kindly note that we have lodged a complaint under and our team will URL,1
1.1672904683523E+018,hi suggestion business unit,0
1.16707726251417E+018,kindly note that data charges will be applied for streaming,1
1.16707409716516E+018,hi akhilasg thank you for your feedback we will be escalating your concern to the relevant,1
1.16707364694437E+018,hi ruwan could you please elaborate more on your query EMO_POS,1
1.16706014970347E+018,,0
1.16705729149087E+018,dm URL,0
1.16703696015564E+018,the action unfold as the biggest stars clash to win the ultimate prize catch the us open on dialog URL,1
1.16702460824097E+018,we have re lodged a complaint for your concern under the reference number our team URL,-1
1.16701551483466E+018,this kindly do let us know the exact concern we assure you that we will relodge a complaint and URL,1
1.16701551380709E+018,hi are you referring to the complaint reference which was lodged on of aug to URL,-1
1.16696126960747E+018,youre welcome EMO_POS the same will be telecast on ten cricket,1
1.16694510509955E+018,please share your connection details as well,0
1.16692693566402E+018,hi chaminda kindly let us know that are you also experiencing the same if so please dm us the URL,1
1.16691798598821E+018,hi sorry for the inconvenience caused kindly dm us the connection number location and the phone URL,1
1.16691723491003E+018,hi appreciate if you can share your connection number location address and mobile device model via URL,0
1.16673326556851E+018,device quality,0
1.16673020498488E+018,note that we have lodged a complaint on the no our team will check on the URL,-1
1.16670821203023E+018,kindly note that we have replied to your inbox messages EMO_POS,1
1.16670230508286E+018,hi aqeel please dm your connection number location details device model and signal strength count URL,0
1.16661010674788E+018,hi luqmaan yes its possible EMO_POS kindly dm us your mobile connection number and home broadband URL,1
1.16660313078152E+018,hi check update,0
1.16660011640656E+018,youre most welcome have a nice day EMO_POS,1
1.16659818295405E+018,kindly share the details as requested above to assist you further you may call on the hotline URL,1
1.16659614851526E+018,hi indika apologies for the inconvenience if the messages from dialog we can block it but if the URL,0
1.1665901110747E+018,hi ranuka how can we assist you on this,0
1.16658447692901E+018,hi with reference to the above please refer this link URL,0
1.16658447583434E+018,hi with reference to the above please refer this link URL,0
1.16658387372945E+018,hi with reference to the above kindly refer this link URL,1
1.16655857860338E+018,your complain has escalate to relevant division reference,1
1.1665538780259E+018,hi akhila connection number amounts URL,0
1.16639126019158E+018,to,0
1.16638819803508E+018,hi kasun inbox URL,0
1.16637569103579E+018,hi indika kindly note that as a responsible telecommunication service provider in sri lanka we do URL,1
1.16629751392362E+018,hi vithushaan we have replied via dm,0
1.1662755076227E+018,hi we are sorry for the inconvenience you are facing are you referring to the mobile data or home broadband,-1
1.16624384696095E+018,hi prabath your most,1
1.1662367713169E+018,kindly note that the channel number would be,1
1.16622683191526E+018,hi raashid kindly dm us the connection number of the slow internet issue which you face to assist you further,1
1.16622247881919E+018,hi prbath kindly note that the channel would be sony ten sd hd,1
1.16621148910079E+018,USER_MENTION tweetupsl tweetupsl2 USER_MENTION the second tweetup of sri lankan tweeps tweetupsl is an informal meetup where you,0
1.16619563388938E+018,weve replied to your inbox please check,0
1.16602399393098E+018,hi kindly note that the complaint has been assigned to the relvant team they will check and do the needful,1
1.16600407282833E+018,hi boo please dm your connection number location details device model and signal strength in bars URL,0
1.16596922777545E+018,hi kindly share us your connection details via dm and let us know your exact concern for better URL,1
1.16595716847615E+018,hi tharindu are you facing the following signal issue on your home broadband,0
1.165921397581E+018,hi vishwa extreme apologies for the inconvenience and the delay caused we kindly request you to us us URL,1
1.16587799486031E+018,hi kindly dm us your contact number and get back with us with your exact requirement,1
1.16585590622931E+018,hi there appreciate if you could dm us your contact number for us to check and assist you on the same,0
1.16564602438121E+018,anytime data will be consumed during,0
1.16562995383418E+018,connection number address device model dm,0
1.16562215287756E+018,hi signal dialog home broadband mobile broadband URL,0
1.16561764649634E+018,hi ishy appreciate if you could elaborate more on your concern for better,1
1.16561329251096E+018,hi ishy are you facing a signal,0
1.16550679786152E+018,settled on the due date the connection will get qualify for disconnection irrespective of the credit URL,-1
1.16550679694295E+018,kindly note that the connection could get disconnected due to below two reasons exceeding the URL,1
1.16528420796024E+018,hi kindly share your connection number device model address and an alternate contact number of URL,1
1.16528254265378E+018,hi if you have any issue with regards to coverage kindly let us know if your experiencing the same URL,1
1.16513338980194E+018,hi kindly let us know your connection number contact number and the router located address via dm URL,1
1.16490454516132E+018,you are most welcome,1
1.16479457464191E+018,you are most welcome EMO_POS we value your feedback please take a few minutes to rate our service on URL,1
1.16479060500578E+018,you are most welcome EMO_POS,1
1.16478777865302E+018,hi dilruk kindly note that the issue is sorted now please check on the same and confirm,1
1.16478724733954E+018,apologies for any inconvenience caused our relevant team is working on the same issue will be rectified soon,1
1.16478602706971E+018,hi kindly note that the issue has been rectified appreciate if you could restart the device and check on the same,1
1.16477617410441E+018,hi micheal kindly note that were checking on the same,1
1.16475515375431E+018,please dm us the number you got the call to for assistance,0
1.1647532785523E+018,hi please provide us the connection number your contact number via dm to check,0
1.16473810213876E+018,hi kindly share your connection details and location details via dm to check on the concern you raised,1
1.16456618721429E+018,hi gopi hope you are facing an issue with your coverage if so please do let us know whether is it URL,0
1.16456532366582E+018,only to short periods after which the system will search for a new signal and normal viewing URL,1
1.16456532252076E+018,signal path this problem which is known as is endemic to the usage of the kuband URL,0
1.16451104647387E+018,hi kindly share your connection details via dm to check and assist you on the same,1
1.16449776441331E+018,hi chinthaka appreciate if you could let know the original customer to share us the relevant connection URL,1
1.16449267616892E+018,hi chrishan kindly let us know if you have any concerns with regard to dialog we will surely assist you,1
1.1644902457878E+018,hi ahlam please note that the app is available for both android and ios,1
1.16448135494113E+018,music URL,0
1.16446923118397E+018,hi weve replied to your dm,0
1.16446469153355E+018,hi roma kindly dm us your connection number for assistance on the same,1
1.16446458735956E+018,hi appreciate if you could share further details regarding to the scenario via dm so that we can URL,0
1.16446257180355E+018,hi kindly dm your connection number and the device details to check and assist you on the same,1
1.16445655342617E+018,we are happy to inform you that the concern has been resolved and the requested channels have been activated,1
1.16445287966465E+018,hi are you getting any others calls from these codes please,0
1.16445168300455E+018,thanks for your understanding and youre welcome EMO_POS,1
1.16438810780812E+018,refer URL,0
1.16438560263003E+018,hi sanjeewa that compliant was closed due to marginal coverage some how this issue is already been URL,-1
1.16418396578537E+018,we need to renconfirm the details kindly share the mentioned details to assist you further,1
1.1641673226361E+018,hi thilanka if you wish to block all promo messages from us the promo message block option is URL,0
1.16415178289495E+018,hi kindly let us know what is the issue you are facing with the same and please share us the URL,1
1.16414876461503E+018,hi rogers if you are facing any coverage issue kindly dm us your connection number location and URL,1
1.16413975786729E+018,hi dilanka we are sorry for the inconvenince caused please dm us your connection number to check and assist you,-1
1.1641339805323E+018,hi if you are facing any coverage issue kindly dm us your connection number location details and a contact number,1
1.16408702335705E+018,in sri lanka,0
1.16403745246772E+018,connection number location details device details dm,0
1.16403180368818E+018,hi eranga kindly inbox us your connection number to check and assist you on the same,1
1.16402136782778E+018,hi mobile broadband home broadband,0
1.16379482993295E+018,hi ahamed appreciate if you can do let us know whether you are referring about home broadband or mobile broadband,0
1.16377284141593E+018,check connection URL,0
1.1637575406368E+018,hi error screen shot dm,0
1.16373145273701E+018,hi kolitha message block URL,0
1.16367654122785E+018,please share your nic number router imei number and router sim number as well,0
1.16365593466263E+018,please share the error screen shot as well,0
1.16345604984581E+018,hi indranatha could you kindly dm us the relevant connection number to check on the same please,1
1.16339858510857E+018,kindly dm us your connection number location details and the device details to check and assist you on the same,1
1.16332545132407E+018,will be glad to have you assisted,1
1.16332529496879E+018,will be glad to have you assisted,1
1.16332529370214E+018,hi we are again really sorry for the inconvenience which was caused to you we wish to inform you that URL,-1
1.16332524384857E+018,will be glad to have you assisted,1
1.16332239726678E+018,kindly dm us your connection number to check on the same,1
1.16332076852624E+018,hi please type myuse and send to to check the usage,0
1.16311473360148E+018,hi we have already responded to the same EMO_POS,0
1.16309847538865E+018,hi unfortunately that cannot be done the package change will take place from your next billing cycle on wards,-1
1.16293132563406E+018,hi lakshitha apologies if you had to face any inconvenience kindly dm us your location details URL,1
1.16292376796803E+018,hi visit below link to find more details on the same EMO_POS URL,1
1.1626718860206E+018,sure EMO_POS,1
1.16267037539583E+018,inbox,0
1.16266251548406E+018,,0
1.16266104863948E+018,sorry this is not available with us at the moment,-1
1.16264082848716E+018,messages party messages block,0
1.16262134076085E+018,hi miyuru we wish to inform you that blocking all the local channel is not possible,0
1.1626209602746E+018,block,0
1.16261706010038E+018,you can refer to this link URL for info on the capacity and the prices of the device,0
1.16260133763014E+018,hi there we will check revert to you asap,0
1.16259152052615E+018,,0
1.16258314572154E+018,check,0
1.16257444871475E+018,spam messages block block URL,0
1.16256276674764E+018,hi jeshreen apologies for the inconvenience caused may we know your connection number to check on the same please,0
1.16255760663391E+018,hi sorry for the inconvenience caused kindly share us the connection number location and the contact number via dm,1
1.16238213253219E+018,extreme apologies for the same kindly note that as we have described above the usage vary as the same URL,1
1.16237433203687E+018,utilized hence we suggest you to consider the above points check on the data usage issue URL,0
1.16237433103021E+018,will be utilized if you are using only the fb app but if you have more apps in your device URL,1
1.16237432973004E+018,hi rizbad kindly note that the data is been utilized as per your data usage below are a few examples URL,1
1.16237201428969E+018,could you let us know what is the number you want via inbox,0
1.16234570361783E+018,you are most,1
1.16234488548103E+018,earth,0
1.16222103417657E+018,update,0
1.1622163811793E+018,hi pasindu URL,0
1.16220619172167E+018,hi data usage data utilize data usage mydialog app URL,0
1.16184083589542E+018,hi shehan are you experiencing the said coverage issue with your home broadband or mobile broadband,0
1.16183530781118E+018,hi sumudu we are really sorry for the inconvenience which has been caused you we kindly URL,1
1.16155923933841E+018,hi lahiru apologies for the inconvenience caused appreciate if you visit the nearest technical URL,0
1.16155737293191E+018,USER_MENTION app features experience,0
1.16155466850755E+018,,0
1.16149081488901E+018,thanks for your suggestion well let know the relevant division regarding the same,1
1.16129792716116E+018,hi sandun as for now the match will be broadcasted on sony six sd and ten cricket,0
1.16122439690567E+018,wait is almost over stay tuned for the note coming soon to dialog note10withdialog note10 galaxynote10 URL,0
1.16115923637996E+018,you are most welcome EMO_POS have a nice day,1
1.16085087009287E+018,hi home broadband URL,0
1.16084978860421E+018,connection number location details device details dm,0
1.16084225184257E+018,hi meya ten cricket haraha narambiya haka,0
1.1608272938011E+018,we will get back to you once we recieve an update,0
1.1608212348815E+018,hi refer mobile broadband home broadband,0
1.16081277933655E+018,hi messages block sms command URL,0
1.16081056951719E+018,,0
1.16080522081073E+018,hi kindly let us know if any reasons and we will surely assist you on the same,1
1.16080466681026E+018,locations cover,0
1.16079610600507E+018,oba refer karanne slvnz match eka sambandawada,0
1.16078962389285E+018,travel signal frequency URL,0
1.1607844148273E+018,hi connection number location URL,0
1.16077250776444E+018,hi isuru location,0
1.16076576463227E+018,hi yohan connection number nic number,0
1.16075811847899E+018,hi mahendra if you have any concerns or issues kindly let us know so that we can check and assist you,1
1.16074980591787E+018,hi there appreciate if you could dm us the relevant connection details the location which you are URL,1
1.1607426860323E+018,lodge,0
1.1605640120332E+018,are you referring to viu hub or viu mini,0
1.1604767156653E+018,e pilibandawa thawama update ekak nomathi athara update ekak labunu sanin apa paribokiyanwa danuwath karannemu,0
1.16046096439688E+018,you are most welcome EMO_POS,1
1.16044731483152E+018,hi masroor we have replied to your inbox,0
1.16040924534878E+018,connection details dm,0
1.16040199573751E+018,hi check connection number URL,0
1.16039918913576E+018,hi mobile broadband signals URL,0
1.16039521683209E+018,connection details device model dm,0
1.1603951685599E+018,hi signal connection number location contact number URL,0
1.16039355435684E+018,hi connection number device model dm,0
1.16013788238601E+018,please allow us sometime well check thoroughly and get back to you,0
1.16009427380863E+018,hi asanka URL,0
1.16005606368683E+018,connection number inbox,0
1.16004207546492E+018,hi deshan thank you for the constructive feedback and the relevant will be considering this with next channel change,1
1.15983558569708E+018,hi apologies for the inconvenience caused we have escalated this matter to the relevant our team will URL,1
1.1597817468771E+018,apologies if any inconvenience caused if you have sent us an email kindly dm us your email id to URL,1
1.15973728097998E+018,have a nice day EMO_POS,1
1.15973704701335E+018,hi praveen kindly dm us your connection number and the nic number to check and assist you on the same,1
1.1597329199189E+018,hi please dm us relevant connection number along with nic to check whether the number has been recycled,1
1.15973008958158E+018,we do understand that and we are trying our best to give you the best alternative solution as per URL,1
1.15972904992263E+018,dialog promo sms calls sms URL,0
1.15972324904086E+018,and sort out the issue,0
1.15972324799227E+018,however as per your issue our technical assistance will be provided to you by monday to look for the URL,0
1.15972324692687E+018,we do understand the difficulties you have to face due to the issue we are extremely sorry for the URL,-1
1.15972029657799E+018,the offer is only available for mobile postpaid users please note that in order to do get the URL,1
1.15971373704301E+018,hope your issue has been sorted out,0
1.15969303192413E+018,exclusive for dialog postpaid customers free every month to binge on netflix simply add URL,1
1.15965969872916E+018,we believe one of our team member has spoken to you with regard to the complaint you made it will be URL,-1
1.15945349953871E+018,hi yasir please note that the same resources will be allocated for all the prepaid and post paid data packages,0
1.15938091497309E+018,your complain has escalate to relevant division reference,1
1.15933644069166E+018,please share the connection number,0
1.15933534312619E+018,hi elsirlanky please note that we have replied to your,0
1.15932246494358E+018,hi we are extremely sorry for the inconvenience caused we have lodged a complaint under reference URL,-1
1.15930031244173E+018,hi sorry for the inconvenience caused kindly dm us your connection number contact number URL,1
1.15910005775032E+018,hi dulith we apologies for the inconvenience caused we will check your dm and take necessary actions URL,0
1.1590839329541E+018,we are really sorry for the inconvenience caused apologies for the delay please be assured that URL,-1
1.15907937965101E+018,cartoon comment URL,0
1.15904380119487E+018,we are unable to share contact details aa such allow some time for the team to get back with assistamve on priority,-1
1.15903446814711E+018,hi how can we assist you please,0
1.15897695612323E+018,price rs,0
1.15896639687909E+018,refer device,0
1.15893637952038E+018,hi prasath please dm your connection number to assist you on the same EMO_POS,0
1.15893334697154E+018,hi zaman please be kind enough to dm us the connection number as reqested,1
1.1587569359462E+018,hi akhila kindly dm us with your connection details to check and assist you on the same,1
1.15863802165636E+018,hi we sincerely apologize for the unpleasant experience you had kindly dm us your contact number and URL,1
1.15861260815038E+018,please share the connection number,0
1.15860222903054E+018,hi itzjambole activate,0
1.15858763843938E+018,please visit to nearest dialog service center,-1
1.15835935929604E+018,hi please note that we will pass this down to the relevant,1
1.15829750370551E+018,please reinsert the sim and try now,0
1.15825189093061E+018,please share the correct connection number,0
1.15823880723547E+018,hi how can we assist you please,0
1.15822800885715E+018,hi kolitha sorry for any inconvenience caused kindly inbox us your relevant connection URL,1
1.15821835049912E+018,hi ragulan sorry if any inconvenience caused are you referring to home broadband or mobile broadband,-1
1.15821809029714E+018,hi trust the issue is all rectified,0
1.15821125690349E+018,hi kindly dm us the connection number to check on the same,1
1.15802782946183E+018,hi chamara if you have any payment related issues kindly dm the details of the same in order to provide assistance,1
1.15800443470372E+018,please note that we have replied to your dm messages,0
1.15800222975811E+018,hi kindly note that the complaint has been assigned to the relevant division our team will URL,1
1.15799520741106E+018,hi thishantha appreciate if you can dm your connection number and the screenshot of the error which URL,0
1.15798601577416E+018,hi apologies for the inconvenience kindly dm your connection number location details and the device URL,1
1.15798560595718E+018,hi obata me sandaha hotline ankaya amathiya,0
1.15785344761141E+018,hi chanaka we have replied,0
1.15748546513992E+018,hi appreciate if you can share your connection details via dm to check and assist you on the concern you raised,0
1.15729435698393E+018,we kindly reqest you to dm us the connection number to assist you further,1
1.15728473903798E+018,hi sanchala we kindly reqest you to elaborate more on the concern for the better asistance,1
1.15727795873164E+018,once the package has been activated you and the other person can speck as much as you want with no extra,1
1.15727496779031E+018,hi isama what would you like to know about the mentioned,0
1.15725695390475E+018,we are sorry for the inconvenience we will escalate your suggestion to the relevant divisions have a nice day,1
1.15724950357087E+018,hi sanik you can block the unwanted numbers through the above mentioned method have a nice day,1
1.157245941466E+018,hi sanik you could use the below method to block the sms youre receiving from above URL,0
1.15720055797677E+018,you are most welcome if you wish to know more about dtv kindly refer the below link have a nice URL,1
1.1571919965509E+018,hi hope you are refering to dtv postpaid connection there is no installation fee,0
1.15717957696505E+018,hi there appreciate if you could dm us your concerns along with the exact issue relevant URL,1
1.15717584222681E+018,hi afkar thank you for the information,0
1.15714587308146E+018,hi we apologize you for any inconvenience caused to you on this regard appreciate if you could dm URL,0
1.1571305796133E+018,the data speed will be consuming under the kbps speed limit from there the rest data will be URL,0
1.15713057859402E+018,hi jananath kindly note that the time base data packages usually works as per the speed URL,-1
1.1571202396347E+018,hi appreciate if you can dm us your location address and connection number to check on the concern you raised,0
1.15693475382584E+018,hi david thank you for your review we will escalate the same to the relevant,1
1.15690013680039E+018,hi afdhal me sambandayen oba complaint ekak lodge kara athanma apa wetha ehi reference number eka URL,-1
1.15686907344928E+018,cricketwithdialog URL,0
1.15684749839846E+018,no but please feel free to let us know any of your concerns via our social media platforms or URL,1
1.15680735114976E+018,appreciate if you could dm us the connection number which you faced this issue and your contact number URL,0
1.15677686607582E+018,clear on the same,1
1.15677686502304E+018,cap applied up to there after you can browse with a speed of up to after you URL,0
1.15677686397029E+018,hi jananath kindly note that time based packages are data packages which you could use during a URL,1
1.15676124374465E+018,you are most welcome EMO_POS,1
1.15663229229652E+018,to ourlions on their victory against bangladesh in their odi during the bangladesh tour of URL,0
1.15659300340389E+018,kindly share us your connection number location details device details and the no of network bars URL,1
1.156591142366E+018,hi kindly let us know whether you are referring to home broadband or mobile broadband,1
1.15653944032552E+018,dev or imran khan ngage,0
1.15653943714619E+018,bevan or michael hussey ngage,0
1.15653943056537E+018,afridi or saeed anwar ngage,0
1.15653942330502E+018,or aravinda ngage,0
1.15653942061645E+018,or vaas ngage,0
1.15653941859483E+018,or shane warne ngage,0
1.15653941658579E+018,or waqar ngage,0
1.15653941364977E+018,or t20 ngage,0
1.15653941096961E+018,or lords ngage,0
1.1565394083775E+018,bradman or viv richards ngage,0
1.15653940560926E+018,or sanga ngage,0
1.15653940270678E+018,cricket fan things us with your favourites ngage,0
1.15648328366186E+018,we are working on this will fix soon,0
1.15648307171942E+018,we are working on this will fix soon,0
1.15647685263618E+018,could you please describe your problem,0
1.15644980657701E+018,hi kindly share the connection number location and your phone model to check and assist you on the same,1
1.15644927159353E+018,hi we believe that you are having network speed issue please dm us your connection number and URL,0
1.15644821178933E+018,hi there pls dm us your connection number and nic number to check and assist you,0
1.15644796757598E+018,EMO_POS,0
1.15644620366988E+018,hi sherine are you referring mobile or home broad band,1
1.15644599099763E+018,int99 type sms send activate data packages URL,0
1.15644598997848E+018,hi data card URL,0
1.15644491554039E+018,as reqested we kindly reqest you to dm us the connection number to escalate with the realavant team,1
1.15644135991979E+018,due date to avoid your connection getting disconnected in future since the credit limit is valid only URL,-1
1.15644135871189E+018,as you have been already informed the connection could get disconnected due to two reasons.non URL,-1
1.15642456123735E+018,us some time for us to get in touch with you thanks,1
1.15642290056547E+018,video status page cricketwithdialog hashtag URL,0
1.15641421663249E+018,hi there please note that our customers will be notified on the next ngage event EMO_POS,0
1.15640770511811E+018,hi saiyaf if you can dm us the connection number which you faced this issue and your contact number URL,0
1.15640305277519E+018,on this,0
1.15640305076613E+018,software updates on your device then data will be utilized.2.if you are using only the fb app but if URL,0
1.15640304980976E+018,hi anncy sorry for any inconvenience caused kindly note that the data is being utilized as per your URL,1
1.1561643125595E+018,number for further assistance,0
1.15616431132219E+018,please note that disconnection can take place due to two exceeding credit limit2 URL,-1
1.15613658292518E+018,apologies if any inconvenience caused kindly dm us your connection number and the nic number to check URL,1
1.15606437942884E+018,we unbderstand your inconvience however shall revert back to you once revecove an update,0
1.1558657265169E+018,hi kindly share us your connection number nic number location details device details and a URL,1
1.15586333924915E+018,if youre referring to idea biz services please note that all the idea biz online activations URL,0
1.15586301648901E+018,hi kindly note that you need a device and sim to use the data on your connection also you URL,1
1.15581455968232E+018,hi albert are you referring to online content related services if yes please note that we have URL,0
1.15580732847992E+018,kindly note that we have replied to you on the concern via dm,1
1.15576775457575E+018,please dm your nic number to assist you on the same,0
1.15576230133467E+018,could you elaborate more on the issue,1
1.15576190931821E+018,hi gajaman nona kindly let us know if we can assist you with anything with regards to the same,1
1.15576164137348E+018,appreciate if you could let us know if you are facing any issue with dialog products or services we URL,0
1.15550929634144E+018,hi tharux connection number location details device details URL,0
1.15549504635717E+018,note that it was a promotion which was held previously and currently its not available,-1
1.15547763585574E+018,we are really sorry for the inconvenience caused apologies for the delay please be assured that our URL,-1
1.15544500130176E+018,apologies for the inconvenience caused kindly note that we have forwarded this to the relevant team,1
1.15537103627744E+018,hi kindly share your connection number and nic number via dm in order us to check con the concern you raised,1
1.15536511943992E+018,yes,0
1.15531163517267E+018,hi we havent changed the prices6449anytime gbnighttime gb4g bonus35 gbvalidity URL,0
1.15530996156141E+018,hi appreciate if you can share the recpective complaint reference number via dm in order us to check on the concern you raised,-1
1.15512271230775E+018,glad to hear that kindly let us know if any issue comes up with the same EMO_POS,1
1.15511982285595E+018,hi kindly note that as informed by our technical team we are currently looking into this matter URL,1
1.15511839567691E+018,hi if you have any concern regarding your home broadband connection or its equipment kindly dm us URL,1
1.15508931664698E+018,hi nalinda are you facing a signal issue on your,0
